timestamp,dx,dy
1744381439.480566,0,1
1744381439.722837,0,-2
1744381439.7305913,1,-2
1744381439.7389092,-1,1
1744381439.7466354,1,-3
1744381439.7547436,-1,1
1744381439.7626166,1,-5
1744381439.7707746,-2,4
1744381439.7788641,0,-6
1744381439.786727,0,6
1744381439.7946632,-2,-6
1744381439.802745,1,7
1744381439.8106093,-2,-4
1744381439.818831,0,-2
1744381439.8268027,-2,-1
1744381439.8345768,-1,-3
1744381439.8427105,4,13
1744381439.8527455,1,0
1744381439.8606434,-1,-1
1744381439.868655,0,-1
1744381439.8766677,-1,0
1744381440.0686505,3,3
1744381440.0767343,0,-1
1744381440.084651,0,-1
1744381440.0926356,0,0
1744381440.1008227,1,0
1744381440.1085422,-1,2
1744381440.1166148,1,-1
1744381440.1268058,-1,1
1744381440.1325955,0,-1
1744381440.1426961,1,0
1744381440.1485007,0,0
1744381440.1587105,-1,0
1744381440.2467198,0,1
1744381440.254764,0,-2
1744381440.2626185,0,-1
1744381440.2708359,0,2
1744381440.2786252,0,-1
1744381440.2868066,0,0
1744381440.294815,0,-2
1744381440.3028276,0,-1
1744381440.3106956,0,-3
1744381440.3186333,0,-4
1744381440.327001,0,8
1744381440.334589,0,-5
1744381440.3428116,0,4
1744381440.3505793,0,-7
1744381440.3587265,0,5
1744381440.3665955,0,-7
1744381440.3747876,0,7
1744381440.3826146,0,-5
1744381440.390586,-1,8
1744381440.3985536,-1,-5
1744381440.4065838,2,4
1744381440.414582,0,-2
1744381440.4246032,0,5
1744381440.4305625,0,-2
1744381440,0,3
1744381440.4466226,0,-1
1744381440.4727385,0,2
1744381440.5206625,0,-1
1744381440.5285983,0,-1
1744381440.5368488,3,1
1744381440.5447078,5,-2
1744381440.5525548,7,-2
1744381440.5606902,-7,3
1744381440.5689745,9,-4
1744381440.5767488,8,-2
1744381440.5846162,16,-4
1744381441,-36,10
1744381440.6006243,12,-4
1744381440.608739,-10,3
1744381440.6167803,7,-2
1744381440.624634,-6,3
1744381440.6326244,6,-2
1744381440.6406589,-10,4
1744381440.6486487,5,0
1744381440.6566434,-7,0
1744381440.6648993,1,0
1744381440.9867344,-2,0
1744381440.9946609,2,1
1744381441.0028229,-1,3
1744381441.010786,2,2
1744381441.0186195,-3,-3
1744381441,2,5
1744381441.0347352,-1,-1
1744381441.0425901,4,7
1744381441.0527153,5,14
1744381441.0606046,-8,-16
1744381441.0686364,2,7
1744381441.076628,5,13
1744381441.0848098,-7,-17
1744381441.0926404,3,23
1744381441.1008546,-6,-29
1744381441.1086192,0,15
1744381441.1166642,0,12
1744381441.1246214,0,-28
1744381441,-2,8
1744381441.140601,0,-9
1744381441.1486704,-1,4
1744381441.156715,3,-8
1744381441.164623,-1,2
1744381441.1726606,1,-5
1744381441.1806557,-1,0
1744381441.4467072,1,1
1744381441.4546914,0,3
1744381441.462691,0,-1
1744381441.4706724,0,5
1744381441.4786425,-2,9
1744381441.4866853,-1,-8
1744381441,-3,11
1744381441.5027075,-4,8
1744381441.5109575,-4,7
1744381441.518673,-3,7
1744381441.5266542,-1,4
1744381441.5348108,16,-42
1744381441.542653,0,1
1744381442.0266962,1,-5
1744381442.0347393,-1,0
1744381442.0427892,0,0
1744381442.0505474,-3,0
1744381442.0586207,2,-2
1744381442.0665767,-4,-1
1744381442.074642,3,1
1744381442.082574,-3,-1
1744381442.0907652,2,1
1744381442.0986512,-5,-2
1744381442.1066296,6,4
1744381442.1147735,-3,-2
1744381442.1226776,4,0
1744381442.130587,-2,0
1744381442.138874,3,0
1744381442.1469035,0,0
1744381442.4929137,2,2
1744381443,1,2
1744381442.5087936,2,0
1744381442.5173037,2,2
1744381442.524601,-2,-1
1744381442.5325294,4,3
1744381442.5427415,-5,-4
1744381442.5485547,5,4
1744381442.5586703,-5,-4
1744381442.5646243,4,4
1744381442.5747736,-3,-4
1744381442.5807128,3,4
1744381442.5907004,-1,0
1744381442.5992408,4,5
1744381442.6066256,-6,-7
1744381442.6148233,4,5
1744381442.6226103,-2,-1
1744381442.630812,4,4
1744381442.638769,-5,-7
1744381442.6465726,2,4
1744381442.6549249,-3,-6
1744381442.6626332,0,2
1744381442.6707397,-1,-2
1744381442.6787767,1,2
1744381442.686783,-2,-4
1744381442.694641,0,1
1744381442.7026155,0,-1
1744381442.7106829,0,1
1744381442.7186093,1,0
1744381442.726753,-2,-1
1744381442.7346392,1,0
1744381442.7426069,0,-1
1744381442.7505157,2,0
1744381442.7585526,1,0
1744381442.7667465,3,-2
1744381442.7746198,-4,1
1744381442.7825747,4,-2
1744381442.790638,-4,1
1744381442.7986796,3,-1
1744381442.806624,-4,3
1744381442.8148415,2,-1
1744381442.8227403,-2,0
1744381442.830865,1,0
1744381442.8388634,-2,0
1744381443.121071,-1,1
1744381443.128599,2,-2
1744381443.1368015,0,0
1744381443.1447115,6,-4
1744381443.1526124,-3,1
1744381443.1606169,5,-4
1744381443.1706357,-5,4
1744381443.1765735,5,-6
1744381443.1867456,-4,2
1744381443.1927078,4,-7
1744381443.2027566,3,-6
1744381443.2107804,3,-2
1744381443.218545,0,-2
1744381443.2266665,-16,25
1744381443.234699,0,-2
1744381443.2427042,0,3
1744381443.250556,0,-1
1744381443.2586832,0,0
1744381443.2667215,0,-1
1744381443.2748544,-2,2
1744381443.2826285,-2,-1
1744381443.2906237,0,-1
1744381443.2986288,-8,-1
1744381443.3067696,5,3
1744381443.314666,-7,0
1744381443.3226244,10,0
1744381443.330594,-8,0
1744381443,9,0
1744381443.3466494,-3,0
1744381443.3548307,5,0
1744381443.362577,-1,0
1744381443.370694,2,0
1744381444.6506348,0,-1
1744381444.6587348,-1,-10
1744381444.6671484,0,-13
1744381444.6766326,1,17
1744381444.6826108,1,-13
1744381444.6926506,2,5
1744381444.6985745,9,-21
1744381444.7086587,-7,27
1744381444.7171004,11,-19
1744381444.7248116,-7,14
1744381444.7325811,6,-10
1744381444.7406516,-5,13
1744381444.7484846,5,-8
1744381444.756611,-9,12
1744381444.7645807,3,-2
1744381444.7727406,-7,5
1744381444.7806573,2,-3
1744381445,-3,5
1744381444.7966344,0,-1
1744381445.118606,0,3
1744381445.1266165,2,0
1744381445.1345718,3,4
1744381445.1430933,-2,-2
1744381445.1506588,6,6
1744381445.1586967,-7,-6
1744381445.1670172,6,4
1744381445.1746488,0,-2
1744381445.182646,11,6
1744381445.1905677,-16,-7
1744381445.198681,9,3
1744381445.2066205,-6,-3
1744381445.2146413,6,2
1744381445.223101,-4,-3
1744381445.230589,4,2
1744381445.2388163,-9,-3
1744381445.2466457,3,2
1744381445.2548091,-3,-1
1744381445.2626371,2,1
1744381445.2709353,-4,-2
1744381445.2786002,2,2
1744381445.2888525,-1,-3
1744381445.2946696,2,1
1744381445.3049302,-4,0
1744381445.3125832,1,0
1744381445.3207343,-1,0
1744381445.3288376,1,0
1744381445.3367746,-2,-1
1744381445.3446295,1,0
1744381445.3525937,-1,1
1744381445.360536,0,0
1744381445.3845434,0,0
1744381445.4087205,1,-1
1744381445.488631,-1,0
1744381445.4966192,1,1
1744381445.5049686,-1,-1
1744381445.512899,1,1
1744381445.5207403,-1,0
1744381445.5285916,1,0
1744381445.5366516,-1,-1
1744381445.544634,0,0
1744381445.5527294,0,1
1744381445.6506176,1,-1
1744381445.6665444,0,0
1744381445.6749701,0,0
1744381445.682527,0,0
1744381445.6906104,1,0
1744381445.6986115,1,0
1744381445.7068532,-2,0
1744381445.7146132,2,0
1744381445.7226224,-1,0
1744381445.7304928,3,0
1744381445.7387369,-2,0
1744381445.746578,4,0
1744381445.754773,-5,0
1744381445.762645,4,0
1744381445.7706776,-2,-1
1744381445.7785442,6,-1
1744381445.7867713,-6,1
1744381445.7946124,5,-1
1744381445.8025796,2,0
1744381445.8107135,-9,1
1744381445.8185494,2,0
1744381445.8265977,-3,1
1744381445.8345962,2,0
1744381445.842537,0,0
1744381445.8505628,0,0
1744381445.858798,-1,0
1744381445.866873,2,0
1744381445.8745885,-2,-1
1744381445.8827922,1,0
1744381446,-2,1
1744381445.8986392,1,0
1744381445.9086382,-2,0
1744381445.922759,1,0
1744381445.9407349,-1,-1
1744381445.956629,0,1
1744381445.972811,1,0
1744381445.9805133,1,0
1744381445.988831,0,0
1744381445.9965386,0,0
1744381446.004716,-1,0
1744381446.0125885,2,0
1744381446.0207427,-3,0
1744381446.0286102,1,0
1744381446.230625,-1,-1
1744381446.2388837,1,0
1744381446.2467062,0,-1
1744381446.2548113,0,1
1744381446.2625902,0,-2
1744381446.2707963,0,1
1744381446.2790568,1,-1
1744381446.2868202,-2,1
1744381446.294782,1,-2
1744381446,0,-2
1744381446.310587,1,-1
1744381446.3186615,0,-2
1744381446.3267186,-2,6
1744381446.3345623,1,-2
1744381446.3426619,-1,4
1744381446.3506107,1,-3
1744381446.3587012,0,1
1744381446.3667324,1,-5
1744381446.3746285,-2,4
1744381446.3826287,0,-3
1744381446.3907359,0,5
1744381446.3986087,1,-2
1744381446.406611,-1,3
1744381446.4145079,0,-1
1744381446.4226615,0,2
1744381447.0426736,0,-2
1744381447.050518,0,-3
1744381447.0587022,0,0
1744381447.0665238,0,-4
1744381447.0750346,-1,1
1744381447.0825937,0,-8
1744381447.090588,1,9
1744381447.1005824,0,-11
1744381447.1066027,0,10
1744381447.116603,0,-6
1744381447,0,10
1744381447.1325748,0,-3
1744381447.1388478,1,3
1744381447.1486282,0,0
1744381447.1570413,-1,3
1744381447.1645484,0,0
1744381447.5428233,0,1
1744381448,-4,-1
1744381447.5586526,1,1
1744381447.5668116,-5,0
1744381447.574615,2,-1
1744381447.5826151,-9,-1
1744381447.5906603,5,1
1744381447.5986695,-5,-1
1744381447.6065812,5,1
1744381447.6145658,-6,0
1744381447.6226208,12,1
1744381447.6305614,-4,-1
1744381447.6386683,7,1
1744381447.6465898,-1,-1
1744381447.6549504,1,1
1744381447.662642,-2,0
1744381447.6707687,3,0
1744381447.6785998,-1,0
1744381447.6868443,0,0
1744381447.694562,-1,0
1744381447.7028084,1,0
1744381447.7105713,-1,0
1744381447.720788,1,-1
1744381447.7266874,-2,0
1744381447.7365708,1,1
1744381447.742718,-5,-1
1744381447.752597,5,1
1744381447.7586231,-3,0
1744381447.7688215,-1,0
1744381447.776508,4,0
1744381447.7846053,-1,0
1744381447.7926638,3,0
1744381447.8006163,-1,-1
1744381447.8167899,1,1
1744381448.0406058,-1,0
1744381448.0505633,-2,0
1744381448.0587502,1,0
1744381448.0667422,-2,0
1744381448.0745635,2,0
1744381448.082598,-3,0
1744381448.0905519,1,0
1744381448.0985897,-4,0
1744381448.1065993,2,0
1744381448.1146326,-4,-1
1744381448.1225922,6,1
1744381448.1305666,-5,0
1744381448.1386468,5,0
1744381448.1467295,-3,0
1744381448.1547883,5,0
1744381448.1629848,-5,0
1744381448.1706653,3,-1
1744381448.178579,-3,0
1744381448.1866434,3,1
1744381448,-6,0
1744381448.2026348,-3,0
1744381448.2106893,-3,-1
1744381448.218772,-2,0
1744381448.2266362,-2,0
1744381448.2351246,-2,0
1744381448.242608,20,0
1744381448.2505572,-2,0
1744381448.2586362,3,1
1744381448.2666762,-1,0
1744381448.2745945,1,0
1744381448.2825546,0,0
1744381448.2906077,0,0
1744381448.3067517,1,0
1744381448.324747,-1,0
1744381448.3387384,0,0
1744381448.3486016,0,0
1744381448.364536,0,0
1744381448.3806055,1,0
1744381448.3966005,-1,0
1744381448.4047694,1,-1
1744381448.4367373,0,1
1744381448.468548,-1,0
1744381448.476671,0,0
1744381448.4845805,-2,-1
1744381448.492625,1,0
1744381448.5005941,0,0
1744381448.5086858,0,1
1744381448.5166414,-1,0
1744381448.5327172,2,0
1744381448.5407057,1,-1
1744381448.5486596,-1,0
1744381448.5651932,1,1
1744381448.5657713,-1,-1
1744381448.5727506,-1,0
1744381448.580667,1,1
1744381448.5887265,-1,-1
1744381448.5965297,-1,-1
1744381448.6048043,1,1
1744381448.6126375,-3,-2
1744381448.6211987,4,2
1744381448.6285517,-1,-1
1744381448.6369576,-2,-1
1744381448.6467633,-1,-2
1744381448.6527936,-2,-1
1744381448.662601,-1,-2
1744381448.6707537,7,6
1744381448.6787503,-1,-3
1744381448.6866832,2,3
1744381448.6946807,-1,-3
1744381448.7027264,1,1
1744381448.710645,0,-4
1744381448.718595,-1,-6
1744381448.7267628,1,11
1744381448.7346044,0,-2
1744381448.742671,-1,4
1744381448.750532,0,-2
1744381448.758629,1,2
1744381448.7667353,0,-1
1744381448.7986422,-2,2
1744381448.8066463,-3,0
1744381448.8146474,-5,1
1744381448.8227453,3,1
1744381448.8305826,-7,3
1744381448.838778,5,-3
1744381448.8466225,-9,2
1744381448.8547983,9,-1
1744381448.862587,-6,0
1744381448.8707016,7,-3
1744381448.8790162,-4,1
1744381448.8867214,6,-1
1744381448.894656,-1,0
1744381448.9025056,0,0
1744381449.442676,6,1
1744381449.450598,-3,0
1744381449.458695,1,0
1744381449.4666493,-4,1
1744381449.4746075,1,-1
1744381449.4827037,-5,1
1744381449.490725,5,-1
1744381449.4985454,-6,2
1744381449.506609,5,-2
1744381449.5145707,-5,2
1744381449.5230045,-11,3
1744381449.5307133,-6,1
1744381449.5405855,18,-3
1744381449.546555,-7,2
1744381449.5565891,12,-4
1744381449.562581,-5,1
1744381449.5728307,6,-2
1744381449.5787723,-7,2
1744381449.5893233,9,-2
1744381449.5966063,-8,2
1744381449.6050415,6,-1
1744381449.612545,-4,2
1744381449.6207418,3,-2
1744381449.6285667,-4,1
1744381449.6367264,5,-2
1744381449.6447043,-6,2
1744381449.652596,8,-2
1744381449.6606052,-3,1
1744381449.6685016,-2,1
1744381449.6766896,7,-3
1744381449.6846104,-3,0
1744381449.6926012,4,1
1744381449.700617,-1,0
1744381449.942672,-1,0
1744381449.9505856,0,1
1744381449.9586868,1,-1
1744381449.966739,-1,1
1744381449.974604,-1,1
1744381449.9825938,-2,2
1744381449.9905918,4,-4
1744381449.998872,-4,4
1744381450.0065749,-1,2
1744381450.0146053,-2,3
1744381450.0225897,5,-6
1744381450.030679,-3,5
1744381450.0387747,1,-1
1744381450.0466137,-2,3
1744381450.0547528,3,-6
1744381450.0625627,-3,5
1744381450.0705638,-4,6
1744381450.0786974,7,-10
1744381450.0867927,-5,7
1744381450.0946462,-4,6
1744381450.1027317,10,-15
1744381450.110548,-2,3
1744381450.1185794,-3,4
1744381450.1267471,-1,1
1744381450.1347125,-2,2
1744381450,11,-14
1744381450.3446193,0,0
1744381450.3528004,-2,0
1744381450.3608956,-3,-2
1744381450.3685424,-5,-3
1744381450.3766658,5,2
1744381450.3852077,-5,-5
1744381450.3926322,7,4
1744381450.4005947,-7,-6
1744381450.408656,6,5
1744381450.4167051,-8,-8
1744381450.4246144,7,7
1744381450.4325235,-4,-2
1744381450.4405825,6,4
1744381450.4486346,-5,-5
1744381450.458655,4,6
1744381450.464581,-3,-4
1744381450.4746275,4,5
1744381450.4805512,-2,-3
1744381450.4905877,4,3
1744381450.498512,-2,-1
1744381450.5065799,2,0
1744381450.5145736,-2,-2
1744381450.5226042,2,4
1744381450.5306067,-1,-2
1744381450.538849,1,2
1744381450.5467684,0,-1
1744381450.5547874,0,2
1744381450.5625675,0,0
1744381450.5706375,1,-1
1744381450.6024995,-1,1
1744381450.626666,1,0
1744381450.6427362,-1,0
1744381450.6505997,0,0
1744381450.658993,0,0
1744381450.6665611,-2,0
1744381450.6745636,1,0
1744381450.6825283,-3,0
1744381450.690685,2,1
1744381450.6985564,-3,2
1744381450.7065947,2,-2
1744381450.7145863,-5,2
1744381450.7225966,6,-2
1744381450.7305946,0,0
1744381450.7486382,2,0
1744381450.7629824,1,-1
1744381450.7707314,-1,0
1744381450.780917,0,1
1744381450.788814,0,-1
1744381450.804973,1,0
1744381450.8207967,-1,0
1744381450.8286493,-1,0
1744381450.836538,2,1
1744381450.844668,-1,1
1744381450.8525422,-1,-1
1744381450.8605285,-2,2
1744381450.8686454,-4,5
1744381450.8766785,5,-4
1744381450.8846452,-4,5
1744381450.8925645,2,-4
1744381450.9006057,-5,5
1744381450.9085388,6,-7
1744381451,-7,7
1744381450.9247792,7,-7
1744381450.932548,-2,4
1744381450.940705,2,-6
1744381451,-2,2
1744381450.9565868,4,-2
1744381450.9645944,-2,0
1744381450.972728,2,0
1744381450.9807124,-2,1
1744381450.988619,3,-2
1744381450.996615,-1,1
1744381451.0047772,1,0
1744381451.0126052,-1,0
1744381451.0208642,0,0
1744381451.028586,-1,1
1744381451.036725,1,1
1744381451.0445404,-1,2
1744381451.0525837,2,-2
1744381451.0606637,-1,2
1744381451.070716,2,-2
1744381451.0766447,-1,2
1744381451.0866635,0,-3
1744381451.0926342,0,0
1744381451.1026113,0,1
1744381451.1106672,-1,1
1744381451.1185234,0,0
1744381451.126625,2,-3
1744381451.2707367,0,0
1744381451.278765,0,1
1744381451.2867093,3,2
1744381451.2946405,3,4
1744381451.3028932,2,3
1744381451.3105638,3,4
1744381451.3186007,1,2
1744381451.3266578,3,4
1744381451.3346071,1,3
1744381451.342771,-13,-18
1744381451.3505094,3,7
1744381451.3586793,-4,-7
1744381451.3666806,2,6
1744381451.3767414,-2,-8
1744381451.3825533,2,3
1744381451.3927817,-3,-3
1744381451.398616,1,3
1744381451.4087331,-2,-4
1744381451.4145684,1,2
1744381451.4247775,0,-3
1744381451.4325705,0,2
1744381451.4406075,-1,-3
1744381451.448635,1,1
1744381451.4565508,-1,-2
1744381451.4645894,0,1
1744381451.4727423,1,-1
1744381451.4805617,0,1
1744381451.4888005,-1,0
1744381451.4966316,0,1
1744381451.5047357,0,-1
1744381451.5125704,1,0
1744381451.520683,-1,1
1744381451.5526795,0,-2
1744381451.7946508,2,0
1744381451.8026524,0,-1
1744381451.8106017,4,-1
1744381451.8185868,1,-1
1744381451.826573,4,-2
1744381451.8345902,2,-1
1744381451.8426237,-10,3
1744381451.8506098,3,-1
1744381451.8585439,-3,0
1744381451.8668187,2,-1
1744381451.8745906,-4,3
1744381451.8824801,3,-4
1744381451.890737,-3,4
1744381451.898474,3,-3
1744381451.9065924,-2,-1
1744381451.9145932,1,-5
1744381451.922626,-1,6
1744381451.9305384,1,-5
1744381451.9388092,-1,3
1744381451.9466257,1,-3
1744381451.9551964,-2,8
1744381451.962556,1,-3
1744381451.9707825,-2,3
1744381451.9785225,0,-2
1744381451.9865627,0,3
1744381451.9965742,1,-1
1744381452.0047789,-1,0
1744381452.012583,1,-1
1744381452.0207038,-1,2
1744381452.0367296,0,0
1744381452,0,1
1744381452.0845134,0,0
1744381452.5746038,1,0
1744381452.5825334,1,0
1744381452.5905688,-1,0
1744381452.5985637,2,0
1744381452.6086721,-1,0
1744381452.6166656,2,1
1744381452.6246016,0,0
1744381453,6,2
1744381452.6405618,-6,-2
1744381452.648561,4,2
1744381452.656579,-4,-1
1744381452.664583,5,2
1744381452.6726034,-8,-4
1744381452.680566,2,1
1744381452.6886923,-1,0
1744381452.6965215,1,0
1744381452.704738,-3,0
1744381452.7124987,2,1
1744381452.7208102,-1,-2
1744381452.7287772,4,2
1744381452.736721,-1,1
1744381452.7446532,6,2
1744381452.7527196,-2,-2
1744381452.760649,7,2
1744381452.7684836,13,3
1744381452.7765481,-20,-6
1744381452.7845979,9,2
1744381452.7926042,-11,-3
1744381452.800549,6,2
1744381452.8085046,-6,-1
1744381452.8169084,5,2
1744381452.8245976,-6,-2
1744381452.832571,3,2
1744381452.8405719,-5,-2
1744381452.8485668,3,2
1744381452.8565724,-4,-3
1744381452.8645144,1,1
1744381452.8725429,-1,-1
1744381452.8804812,1,1
1744381452.8887842,-2,-2
1744381452.9045954,-1,1
1744381452.9145484,0,0
1744381453.1705763,1,-1
1744381453.1787121,1,0
1744381453.1865878,1,-1
1744381453.194592,3,-1
1744381453.2029004,-4,1
1744381453.2126017,1,0
1744381453.2205725,-2,0
1744381453.2286522,3,-2
1744381453.2365797,1,0
1744381453.244686,2,-2
1744381453.2526197,-4,3
1744381453.2606003,3,-3
1744381453.268523,4,-3
1744381453.2765162,5,-4
1744381453.2845201,-12,7
1744381453.2925518,7,-6
1744381453.3005533,8,-8
1744381453.3085592,-12,15
1744381453.3165174,9,-5
1744381453.3245604,-8,4
1744381453.3325393,5,-2
1744381453.3405318,-6,3
1744381453.3485322,8,-4
1744381453.3569245,-8,4
1744381453.3645294,4,-3
1744381453.372567,-4,3
1744381453.3805695,6,-4
1744381453.3885405,7,-8
1744381453.3966608,6,-5
1744381453.4045653,6,-6
1744381453.412613,6,-6
1744381453.4208024,-31,27
1744381453.4287088,6,-5
1744381453.4365087,-8,7
1744381453.4445598,2,-1
1744381453.4529467,2,-3
1744381453.4606786,3,-1
1744381453.4685779,1,-1
1744381453.4767365,-12,9
1744381453.6786234,1,1
1744381453.686721,-1,1
1744381453.6945584,3,6
1744381453.702814,0,3
1744381453.710763,1,4
1744381453.7185378,1,4
1744381453.726676,2,11
1744381453.7345777,1,3
1744381453.7428062,-7,-22
1744381453.7505472,2,11
1744381453.758707,-2,-14
1744381453.7665823,1,9
1744381453.7745903,-1,-7
1744381453.7825797,1,9
1744381453.7907255,-1,-14
1744381453.798612,1,7
1744381453.808693,-1,-4
1744381453.8145323,2,11
1744381453.824555,-3,-12
1744381453.8305802,2,6
1744381453.8406122,1,6
1744381453.8489835,1,4
1744381454,0,4
1744381453.8646615,1,3
1744381453.8728466,-5,-27
1744381453.8805418,0,3
1744381453.8885238,0,-5
1744381453.8967206,0,1
1744381453.9126105,0,0
1744381453.928623,0,-1
1744381453.944759,0,1
1744381454.1046004,0,0
1744381454.1145246,0,-1
1744381454.1225176,0,1
1744381454.1304421,0,0
1744381454.1387746,0,0
1744381454.146823,0,0
1744381454.154738,0,0
1744381454.1625304,0,1
1744381454.1707761,0,-1
1744381454.1787438,0,1
1744381454.1868167,0,-1
1744381454.194658,0,2
1744381454.2027066,0,2
1744381454,0,1
1744381454.2185369,0,2
1744381454.226636,-1,-6
1744381454.2345772,0,1
1744381454.2425983,1,-1
1744381454.2505915,0,1
1744381454.2586024,0,0
1744381454.266683,0,3
1744381454.2748363,0,-4
1744381454.2825565,0,3
1744381454.290531,0,-3
1744381454.2985506,0,2
1744381454.3069842,0,-2
1744381454.314627,0,3
1744381454.3228264,0,-4
1744381454.3305843,0,3
1744381454.3389316,0,-3
1744381454.3465555,0,1
1744381454,-1,0
1744381454.362501,0,0
1744381454.3706539,1,-1
1744381454.3785117,0,1
1744381454.3886936,0,-2
1744381454.3947136,0,1
1744381454.404741,-1,0
1744381454.4185567,0,0
1744381454.4286933,0,1
1744381454.434538,-1,0
1744381454.4445088,0,0
1744381454.4605942,2,-1
1744381454.4686453,0,-1
1744381454.4765377,0,0
1744381454.4845772,-1,1
1744381454.4925609,0,1
1744381454.500557,1,-2
1744381454.5085464,0,1
1744381454.516611,0,-1
1744381454.532596,0,1
1744381454.7665298,0,-1
1744381454.774671,3,-2
1744381454.782483,5,-1
1744381454.7905476,-2,-1
1744381454.7985373,10,-5
1744381454.8066409,-9,5
1744381454.8145895,11,-5
1744381454.8226805,-14,7
1744381454.8305435,13,-7
1744381454.8387895,-7,3
1744381454.8467638,7,-4
1744381454.8548076,-6,5
1744381454.8627565,12,-7
1744381454.8706803,-18,9
1744381454.8786347,5,-4
1744381454.8867974,-8,6
1744381454.8945935,1,-2
1744381454.9027085,-2,3
1744381454.9105513,0,-1
1744381455.2246563,-1,1
1744381455.2325237,0,-2
1744381455.2407775,0,-4
1744381455.2486525,0,-5
1744381455.2565298,0,9
1744381455.2645283,-1,-3
1744381455.272629,0,-3
1744381455.2804961,0,3
1744381455.2887082,-1,-4
1744381455.2965713,-2,-3
1744381455.306549,4,9
1744381455.3126764,-1,-3
1744381455.3226788,0,3
1744381455.3288424,-1,-5
1744381455.3387158,1,5
1744381455.3446574,-1,-8
1744381455.354919,1,4
1744381455.360788,0,-6
1744381455.3707595,0,5
1744381455.378574,0,-5
1744381455.386698,-1,-7
1744381455.3945935,-1,-6
1744381455.402795,2,22
1744381455.4105694,-1,-3
1744381455.4185202,0,-3
1744381455.4267085,1,9
1744381455.434542,0,-2
1744381455.6687577,1,3
1744381455.6765313,3,0
1744381455.6845767,6,2
1744381455.6925044,-4,0
1744381455.7005138,4,2
1744381455.708617,-4,-3
1744381455.7166388,3,1
1744381455.7250125,-2,1
1744381455.7325058,9,3
1744381455.7406256,-9,-4
1744381455.7485256,7,2
1744381455.7565837,-7,-3
1744381455.7645605,7,2
1744381455.772757,-8,-2
1744381455.7807412,4,1
1744381455.7886095,-8,-2
1744381455.796613,0,0
1744381455.8125732,0,0
1744381455.8447013,-1,0
1744381456.2806916,1,1
1744381456.2887373,0,0
1744381456.2965395,1,2
1744381456.3049963,0,-2
1744381456.3124974,1,3
1744381456.321194,-1,-2
1744381456.3285112,2,3
1744381456.3368855,2,1
1744381456.3446681,1,4
1744381456.352809,-5,-8
1744381456.360559,2,3
1744381456.3685486,1,2
1744381456.3766572,-3,-4
1744381456.3845694,1,2
1744381456.3925188,-2,-4
1744381456.400555,2,2
1744381456.408659,-2,-1
1744381456.4169135,0,1
1744381456.4245834,0,0
1744381456.4325202,1,2
1744381456.440689,-1,-2
1744381456.4485795,1,3
1744381456.456612,-2,-3
1744381456.4644613,1,4
1744381456.4727092,0,-4
1744381456.4805315,0,2
1744381456.488709,-1,-3
1744381456.496564,0,3
1744381456.506599,1,-3
1744381456.512567,0,1
1744381456.5227501,-1,-2
1744381456.5287971,1,2
1744381456.5386271,-1,-3
1744381456.546606,0,2
1744381456.5548372,0,-1
1744381456.5625782,1,2
1744381456.5706582,-1,-2
1744381456.5785365,0,2
1744381456.586655,1,3
1744381456.5944786,0,1
1744381456.6027536,0,-4
1744381456.6106124,0,2
1744381456.618702,0,2
1744381456.6265304,1,3
1744381456.6344805,0,2
1744381456.6427138,-1,-8
1744381456.6504989,1,2
1744381456.658612,-2,-4
1744381456.6664672,1,3
1744381456.674725,0,-2
1744381456.6825118,1,2
1744381456.6906354,-2,-3
1744381456.6985996,0,3
1744381456.706526,1,-3
1744381456.714477,0,2
1744381456.7226593,0,-3
1744381456.730467,0,2
1744381456.7390428,-1,-2
1744381456.7466385,0,2
1744381456.754496,0,-2
1744381456.7625344,0,2
1744381456.770679,0,-2
1744381456.7785292,0,1
1744381457,0,-2
1744381456.794603,1,1
1744381456.8027189,0,0
1744381456.8105307,0,1
1744381456.8186212,0,1
1744381456.828525,0,1
1744381456.8345149,0,0
1744381456.8446743,0,-3
1744381456.8606052,-1,-1
1744381457.1186934,0,0
1744381457.1245677,2,0
1744381457.1345427,2,0
1744381457.1406426,-1,0
1744381457.1504989,3,-1
1744381457.1585917,-3,0
1744381457.1664946,2,0
1744381457.1745775,-2,1
1744381457.1824796,3,-1
1744381457.1905015,-3,-1
1744381457.1985297,3,-1
1744381457.2065268,5,-1
1744381457.214615,-7,1
1744381457.222832,1,1
1744381457.230488,6,-2
1744381457.2387154,-7,1
1744381457.2466047,3,-1
1744381457.2545037,-2,3
1744381457.2625053,5,-2
1744381457.270538,-6,2
1744381457.2784734,3,-1
1744381457.2865844,3,0
1744381457.294456,-9,1
1744381457.3025298,1,1
1744381457.3105533,4,0
1744381457,2,0
1744381457.3266397,1,0
1744381457.3346252,1,0
1744381457.3428366,-10,0
1744381457.3504899,1,0
1744381457.3586676,-1,0
1744381457.3747032,1,-1
1744381458,-1,1
1744381457.6565077,1,0
1744381457.6645114,1,-1
1744381457.6725767,1,-1
1744381457.6806958,-2,1
1744381458,3,-2
1744381457.6964724,2,-3
1744381457.7044759,-5,5
1744381458,3,-3
1744381457.7206771,-3,3
1744381457.7305193,2,-2
1744381457.736778,-2,0
1744381457.7468114,2,-1
1744381457.7524862,1,-2
1744381457.7626612,-3,6
1744381457.7707584,-1,-1
1744381457.7867553,1,1
